ProductCategory,Region,CustomerSegment,IsPromotionApplied,ProductionCost,MarketingSpend,SeasonalDemandIndex,CompetitorPrice,CustomerRating,EconomicIndex,StoreCount,SalesRevenue
Electronics,East,High Income,No,567.4449402403668,210.0966100532978,2.1814273495603933,260.37487961599004,4.041555485782332,78.91832493607986,95,2861.643028898945
Clothing,North,High Income,No,534.7665246407425,185.20957834530049,1.7585952651916892,225.1434038824599,3.298762349154904,120.39026876105764,98,2596.7605477576453
Furniture,South,Low Income,No,407.8494603976177,279.403042075513,2.83264391385463,293.7665915808112,4.764211128931082,99.55096543631514,33,2079.6632618377494
Furniture,South,Low Income,Yes,460.8520049911808,196.11215335275668,2.0397065069787708,210.02205534339987,3.847198209900534,94.34478968587545,91,2546.7835329078252
Clothing,East,High Income,Yes,484.06645753041965,190.67179199925323,2.1702719893242737,177.91328741958296,3.5102325931888387,69.26490903615647,56,1886.3396049572896
Furniture,South,Low Income,No,460.7197803480813,245.54319071346015,0.6253231344883009,129.32611974249824,5.3139539440992545,94.38634818301804,2,1848.3099111902084
Furniture,North,Low Income,Yes,363.7088586650025,175.78635189015893,0.6165823177192203,124.20243128026257,4.840042844121377,86.26492734729047,14,1804.5444273084158
Electronics,South,Middle Income,No,569.9020308583895,135.7653149462073,1.5211560305262934,352.5113352449718,3.7761255388713257,134.95325111261798,13,1734.285888940158
Furniture,North,Middle Income,Yes,475.64895440981053,244.1150189772847,0.9259422882593438,263.56494002618103,3.059664327872287,101.0333147140482,24,1620.1323163883765
Furniture,North,Middle Income,Yes,501.53647758933096,170.42263961639273,1.1593565765779872,201.2998351283789,3.6407642893627337,88.07007185962077,69,2411.0228537354164
Clothing,South,Middle Income,No,442.17334126025736,151.22699861619935,2.7631320900624843,247.2736294630185,4.789567798129951,87.223066027648,34,1957.8639650264588
Clothing,East,Low Income,Yes,547.527147397199,305.00240792865935,2.0949380858409308,257.7677642368684,4.0883566518526795,72.80209760093967,87,2543.0763301266597
Toys,West,High Income,Yes,519.8696184381404,191.0701598388644,1.032172228834102,222.83198318742257,3.325281826682006,130.44558261311684,19,1710.9002738265551
Electronics,South,Low Income,Yes,621.2784389130418,224.71130411486664,0.31693974321506224,428.44403953898177,4.391990771113749,125.1255843103236,30,2048.5201930668695
Furniture,North,Low Income,No,548.0598712938985,201.47641205038883,0.9900313309479749,413.34631222514184,3.8950709856934775,98.66161780663906,49,2103.6805142835537
Furniture,North,Low Income,Yes,479.7315598162889,155.68402548148356,1.2214027785306387,427.0791878889552,3.6756490161039173,143.58690798091328,43,1759.7540504520127
Toys,South,Middle Income,Yes,426.02831824974396,234.47168100109613,1.339368165369962,314.33571101504896,3.713579760200122,99.73799190536292,16,1523.8054109730035
Furniture,East,Middle Income,No,586.5952683916645,215.72894918933622,0.8604768744616895,322.43715895513355,4.6531962540684395,121.92866256809685,52,2189.4038543149563
Electronics,East,Middle Income,Yes,471.7423901213542,167.03100841800338,2.064925296165397,247.79087540920264,4.27331817417704,111.32322712403601,98,2682.5987396262076
Toys,North,High Income,Yes,482.8282433403779,221.65951689281692,1.1442696030708732,232.23431150170217,3.256971156595152,88.51004103261536,49,1824.6578128307096
Electronics,North,Low Income,Yes,482.80283937073256,174.2844952934999,1.8242888363013547,301.73804654033637,4.1835943900584756,103.64718035493821,11,1839.625799131394
Toys,East,High Income,Yes,459.83922893428706,144.7752319945735,1.526943710945511,352.1884820117348,4.05380753987315,107.45448054511793,78,2265.0369460351462
Toys,West,Middle Income,Yes,484.5461005770131,139.71663728239383,1.969238527543021,395.6614521487518,3.7897961342046282,73.91465251241881,47,1872.0827741669868
Clothing,South,High Income,No,692.6207562732577,213.50293104814895,1.3810398357784772,256.32086855463916,3.8161594382703603,105.75951083828437,79,2526.884887556669
Electronics,North,Low Income,No,395.2177945872308,180.86345350357777,1.037506780671015,199.78129209836965,3.5674737849579565,122.81889064706573,35,1569.9618766921703
Furniture,North,Low Income,Yes,418.549578923839,275.0852009521981,1.2007063979490171,358.7187989253018,3.6687368142211367,86.16939767586253,71,2053.219635104681
Furniture,East,Middle Income,Yes,638.4324418154249,197.85209433310217,1.2077574428210978,154.54851587766314,4.144861724268026,95.79156867782159,29,2060.333229934464
Electronics,South,Middle Income,Yes,462.5195615504928,160.73983532732092,2.532275275788117,296.86315448091153,3.8612150464981543,77.80792838447275,54,2164.80471806673
Furniture,East,High Income,No,454.9378715925105,207.8908819321956,1.5382526359196442,307.1443700650701,4.272840819095168,90.34404314871627,86,2444.242659814192
Furniture,South,Middle Income,No,603.4863856773434,135.2866339212697,1.5023164073519386,269.6969759012866,3.6075101837780665,91.89593198265665,23,1740.8944300904805
Electronics,South,Middle Income,Yes,357.9804382718249,195.79343797376487,1.9410132703542746,176.380391319235,4.353747308185412,131.56324969387194,24,1719.8171252586271
Toys,South,Low Income,Yes,582.1454429253406,215.95833882391378,1.4999650726229354,270.7511192783026,4.6572222872280795,93.65620261702384,99,2811.8049845661308
Electronics,North,Middle Income,No,504.56164293215437,209.78361538176526,2.0608381596571848,431.4033960801294,3.9966081800003392,89.39357495986015,10,1484.5227097689572
Toys,West,Middle Income,Yes,546.4802130831978,265.13999652598795,1.3139611196494427,347.3377281093133,4.260313305137458,98.12086879809851,61,2285.3281788228924
Furniture,East,Low Income,No,544.6030955252126,329.8758562922225,1.2631801247936554,392.93716816236156,4.279821435950783,65.8462791772631,8,1914.5473715131782
Furniture,West,Low Income,No,437.20174135173625,233.56986856706425,1.009863251992586,202.62385382541942,3.748950988195669,52.825723032884426,48,1936.7752481745733
Furniture,East,High Income,Yes,605.1183780149906,258.93981638927596,2.4250236650253507,320.4566345821855,4.281682483916024,72.35769524113775,76,2669.543923457303
Clothing,South,Middle Income,No,444.9862288521931,327.173132982862,1.4650875881171976,307.067228135965,2.865782783485672,106.48205903186305,93,2327.6075738431223
Toys,North,Low Income,Yes,540.8849018998742,149.68870760917622,0.9129787701892523,308.61643610424994,2.666716728914003,99.94646188379983,29,1420.6066256035556
Clothing,West,High Income,Yes,623.7724485529136,206.53137043875043,1.598413610989609,344.4676746196384,3.835260868006192,117.38210242789168,87,2749.375356095022
Clothing,North,High Income,Yes,637.890169984647,176.10017339566707,1.1749730614682796,311.78580007652647,4.316732904525197,69.5925793529124,26,1971.4205619149493
Electronics,East,Middle Income,Yes,473.28736640593075,242.13288551305362,1.3051993842730345,204.8432741200461,3.957473334874225,95.91873607841478,37,1979.6848439728358
Clothing,North,Middle Income,Yes,546.313527424101,213.58094597383104,1.655376715863859,349.0603239188318,4.372936814489467,68.16355895538531,96,2606.92261550747
Electronics,North,High Income,Yes,464.05112097963803,159.0783840048033,2.2604926201270503,367.27074237844124,3.399132175425682,105.34641018756277,52,2071.774838047491
Electronics,West,Low Income,No,750.3796227268774,200.5473908173522,1.5507926790865205,405.5583176501151,4.441419699989696,72.44203066933633,38,2157.3421318839055
Clothing,South,High Income,No,578.0126005873818,252.34613698279426,1.1444816147724246,409.0922275134079,4.814406307207111,95.13263406084918,6,1987.0449128689493
Toys,North,Middle Income,No,508.4058435836936,134.81376844874669,1.2475425788528862,338.11464534859124,3.65179474254706,104.12793779354077,8,1484.8024596969215
Toys,South,Low Income,No,531.2562173457743,160.13277221805106,1.8282235934552342,208.57303135222108,4.385499380752165,92.17601633197441,17,1865.5491854389988
Toys,East,Low Income,Yes,540.7105415446067,152.63624574790956,0.5208295421065297,177.6492932628323,4.0114091569150565,54.760993904929485,76,2250.1548940719285
Toys,North,High Income,No,543.6743540783482,216.3198277743455,0.9786588618519539,281.8325114847968,4.220920272467917,133.24665489709335,62,2467.437625998434
Toys,West,Middle Income,No,476.0001782353443,262.02580398074804,1.6063230380986702,373.557677962161,4.813405783350545,90.05248253914266,86,2443.8934934120052
Clothing,East,High Income,No,460.5672700764825,99.51327673469943,0.6466652113126259,368.4028054558056,4.163651636587792,67.80985405153189,78,2092.346305099491
Clothing,East,High Income,Yes,484.81466382735067,204.71992817392916,1.3437410604325681,321.9199409810543,4.382221060498509,115.22392001591747,34,1840.9022799560196
Furniture,West,High Income,No,386.03082949527925,153.7889641362408,1.260867482171242,297.07526089670256,3.3684776794101587,115.97139468543057,19,1281.0506953346555
Toys,North,Low Income,Yes,571.827440697446,250.2701387414992,1.938724261037834,452.2988179359744,4.366820392976391,93.95638198598837,70,2586.2117446740995
Clothing,North,Low Income,No,419.82949573510274,188.1515862214373,1.3748588334404002,345.9225500704908,4.8050035754270635,130.72496451119488,82,2436.3466661834505
Furniture,East,Middle Income,Yes,394.00499210152833,206.53369695386988,2.0933456913015234,293.0181538485737,3.53824968854339,85.18608124922734,37,1687.9797454743646
Toys,North,Middle Income,Yes,498.56455334358515,199.933150239897,1.5394365116190305,248.36471810669104,3.8384884271759128,103.51297176589951,38,2049.645738519175
Electronics,South,High Income,No,486.9877370310113,256.2109401594922,2.388225565404633,219.3115745832613,4.343063317112119,110.21603278846848,15,1930.1298790086205
Furniture,West,High Income,Yes,524.9634475788988,302.43157653988914,0.8062555178041143,211.43487883278846,4.223892063899975,130.2799643691302,40,2066.0152347902276
Clothing,South,High Income,Yes,443.179463060359,143.26673350592796,2.308563420633989,219.32052617461028,3.32013612411696,61.13381247238933,9,1597.5303165367611
Electronics,North,Middle Income,No,460.74574417690263,152.3721941002674,1.2944364218853053,322.476169060701,4.082455686205921,145.83611155449503,53,1991.0213054192968
Electronics,East,Low Income,No,569.2119505088491,216.07489512773535,2.236974850613205,298.55442715753,3.833659097384521,123.47745399651757,70,2337.831980710091
Electronics,West,Low Income,No,563.1217200495194,159.17988258490408,2.092617349942582,273.92681901676326,3.515672433851449,108.98911989088062,66,2340.759750335802
Furniture,North,High Income,Yes,558.9525046176678,246.6791885200137,0.07404607960866239,358.9182348081565,4.678362434196336,84.00695494990666,80,2442.769501234661
Clothing,North,High Income,Yes,503.39676123514823,254.70587295421686,1.7395841051599197,444.73399473379936,4.00273018878662,82.32662502632718,52,2179.3167555582345
Electronics,East,High Income,Yes,516.8922623332274,172.6711843876771,1.998809881403949,234.13224509696,4.491524326453052,105.75662656901255,1,1740.972121308897
Toys,East,High Income,No,523.0438887710503,161.82313666792624,2.1642963683355583,246.0571165425131,3.4132934868773397,109.87599994896581,30,1968.0360635266659
Electronics,South,Middle Income,Yes,434.39582601910234,186.26104891736404,0.9116814071102887,122.63580866292315,4.294472828760545,107.29735999978564,97,2562.620834661203
Electronics,West,Low Income,Yes,647.40466001461,205.20091069815092,1.7951714485071149,297.8935331624238,4.530844761408294,103.1950549191227,1,2024.6805982630838
Furniture,West,High Income,Yes,633.1588032487699,215.74185949475958,1.597536839332864,289.7903545258597,3.878925699822869,108.63925527564737,39,2248.2845175048833
Furniture,East,Middle Income,Yes,579.4245591000968,87.35914704754151,1.7157044834831623,371.4232196171515,3.7514099454109235,56.28754812950925,16,1801.849055176611
Clothing,South,High Income,Yes,457.4138413598402,151.62722405749406,1.9994682432965092,293.054982083148,3.3478641294935922,94.67791172188979,17,1598.422646453725
Toys,West,High Income,Yes,553.914411795015,179.7950325564708,2.0783549263632173,252.9512561763599,3.5659736604493615,72.33536406689774,82,2483.0605471037493
Furniture,East,Low Income,Yes,597.8369937769771,160.15053341265565,1.1721285226177645,315.41485938440695,3.7736833576822546,99.18922726404305,22,1786.4510666341164
Electronics,North,High Income,No,377.6803098278857,56.764505382352326,1.6327096659233282,344.56546873133226,3.5120444149216707,126.1293139254092,86,2000.0934446124181
Clothing,West,Low Income,No,669.4511761698498,105.58137673226533,1.520567658606064,170.58167527001316,3.616026669447483,81.82626218649773,99,2892.6553769088696
Electronics,South,Low Income,No,326.0612388844205,134.73207372078167,1.3803236888651724,380.5512792585638,4.0790484582023545,85.81420860054526,31,1523.1593497061463
Electronics,South,Low Income,Yes,570.4605819709075,194.23578995733905,1.4281123944154797,404.5042229372095,4.138894099196355,83.00966337515737,40,2123.668928078197
Furniture,South,Middle Income,Yes,645.3282306252469,178.18989032593453,1.5979936210283183,343.7964112783941,4.545422510265885,85.68185788951577,27,2182.2172383367174
Clothing,North,Middle Income,No,488.69365359729693,168.42154587357126,1.1990091987663667,225.23559517744633,3.619113323060774,111.08105401684264,36,1863.70502097514
Toys,West,Low Income,Yes,484.95356001769267,239.825748039642,1.9415183892654402,273.9178769214477,4.011592605567258,115.74394361009475,4,1692.5406148864886
Toys,West,High Income,No,566.7660792646923,239.8066832461881,2.134654144145925,394.6299596577785,3.791151613730049,129.3840136025384,69,2360.6563601140692
Furniture,North,Low Income,Yes,685.1881891933872,207.4959326740937,1.0897117222070523,221.74233170764808,3.7558173751814437,79.89741196870939,25,1945.7473343960735
Furniture,West,High Income,Yes,471.8932362058634,206.00601413593293,2.159164943969561,350.2914966212153,3.841930385180172,113.67879041321788,95,2533.781336953855
Clothing,North,Low Income,No,421.90448081340554,157.16697245332944,1.0906532878869295,295.9382392581473,3.90191226762677,117.00738385690221,78,2070.461193440739
Toys,North,High Income,No,457.6224544392008,163.15038346717358,1.9488934558448925,312.8154599605578,4.125198133148031,133.06592697590355,30,1957.8335280649335
Toys,North,Middle Income,No,344.74860077137794,114.6175308437391,2.158239405295284,233.13828181401516,3.8348210167115626,81.39024130924386,47,1843.174622825081
Toys,South,High Income,No,589.7757898715156,187.46242841108347,1.4527446519600804,326.4531428081714,4.613665315025885,59.92840250256464,12,1804.258264001009
Electronics,West,Low Income,No,448.591694728614,239.28706448555982,1.0947511290081107,320.72605896914683,3.147799809156049,94.45228467557413,27,1479.103282383317
Toys,North,Middle Income,Yes,479.16608459344445,267.716494838728,1.2056585011441852,179.2513127546708,4.526976812744643,156.17374900876837,45,2209.170100093971
Electronics,West,High Income,Yes,590.9621131419007,187.76100710472684,1.6809284328244283,299.64448843597046,3.815748167028981,78.09474432694316,88,2534.500297275756
